CRASH DATE,NUMBER OF PERSONS INJURED
10/04/2025,3
10/04/2025,2
10/04/2025,0
10/04/2025,1
10/04/2025,1
10/04/2025,2
10/04/2025,0
10/04/2025,1
10/04/2025,1
10/04/2025,0
10/04/2025,0
10/04/2025,1
10/04/2025,0
10/04/2025,0
10/04/2025,0
10/04/2025,0
10/04/2025,0
10/04/2025,0
10/04/2025,1
10/04/2025,1
10/04/2025,0
10/04/2025,0
10/04/2025,0
10/04/2025,0
10/04/2025,0
10/04/2025,0
10/04/2025,1
10/04/2025,0
10/04/2025,0
10/04/2025,1
10/04/2025,1
10/04/2025,0
10/04/2025,1
10/04/2025,1
10/04/2025,0
10/04/2025,0
10/04/2025,0
10/04/2025,0
10/04/2025,1
10/04/2025,0
10/04/2025,1
10/04/2025,1
10/04/2025,1
10/04/2025,0
10/04/2025,1
10/04/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,3
10/05/2025,2
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,2
10/05/2025,1
10/05/2025,2
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,4
10/05/2025,0
10/05/2025,1
10/05/2025,1
10/05/2025,1
10/05/2025,0
10/05/2025,2
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,2
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,2
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,2
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,3
10/05/2025,1
10/05/2025,5
10/05/2025,1
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,2
10/05/2025,1
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,2
10/05/2025,0
10/05/2025,1
10/05/2025,1
10/05/2025,2
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,2
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,2
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,2
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,3
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,5
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,2
10/05/2025,1
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,2
10/05/2025,0
10/05/2025,2
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,1
10/05/2025,1
10/05/2025,1
10/05/2025,0
10/05/2025,2
10/05/2025,2
10/05/2025,1
10/05/2025,2
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,1
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,1
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,2
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,7
10/05/2025,0
10/05/2025,4
10/05/2025,2
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,6
10/05/2025,5
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,3
10/05/2025,0
10/05/2025,1
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,0
10/05/2025,1
10/05/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,1
10/06/2025,2
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,3
10/06/2025,0
10/06/2025,2
10/06/2025,0
10/06/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,4
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,2
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,1
10/06/2025,2
10/06/2025,2
10/06/2025,0
10/06/2025,0
10/06/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,2
10/06/2025,0
10/06/2025,1
10/06/2025,2
10/06/2025,2
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,1
10/06/2025,2
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,2
10/06/2025,0
10/06/2025,1
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,1
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,1
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,1
10/06/2025,2
10/06/2025,0
10/06/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,2
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,2
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,1
10/06/2025,2
10/06/2025,0
10/06/2025,0
10/06/2025,1
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,1
10/06/2025,0
10/06/2025,2
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,2
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,2
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,3
10/06/2025,0
10/06/2025,0
10/06/2025,1
10/06/2025,0
10/06/2025,2
10/06/2025,0
10/06/2025,0
10/06/2025,2
10/06/2025,2
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,2
10/06/2025,0
10/06/2025,1
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,1
10/06/2025,1
10/06/2025,1
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,0
10/06/2025,2
10/06/2025,0
10/06/2025,2
10/06/2025,1
10/06/2025,0
10/06/2025,1
10/06/2025,2
10/06/2025,1
10/06/2025,1
10/06/2025,2
10/06/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,2
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,2
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,2
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,2
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,2
10/07/2025,1
10/07/2025,2
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,2
10/07/2025,3
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,2
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,2
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,4
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,2
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,2
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,1
10/07/2025,1
10/07/2025,1
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,2
10/07/2025,2
10/07/2025,1
10/07/2025,3
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,1
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,0
10/07/2025,2
10/07/2025,1
10/08/2025,0
10/08/2025,2
10/08/2025,0
10/08/2025,1
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,2
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,4
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,2
10/08/2025,1
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,2
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,3
10/08/2025,3
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,7
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,1
10/08/2025,1
10/08/2025,0
10/08/2025,3
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,3
10/08/2025,0
10/08/2025,1
10/08/2025,1
10/08/2025,1
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,1
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,1
10/08/2025,0
10/08/2025,2
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,2
10/08/2025,0
10/08/2025,1
10/08/2025,1
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,2
10/08/2025,1
10/08/2025,3
10/08/2025,1
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,3
10/08/2025,1
10/08/2025,1
10/08/2025,1
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,2
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,2
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,0
10/08/2025,1
10/08/2025,1
10/08/2025,0
10/08/2025,1
10/09/2025,2
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,3
10/09/2025,3
10/09/2025,1
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,4
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,7
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,2
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,3
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,3
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,2
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,2
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,7
10/09/2025,1
10/09/2025,3
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,3
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,1
10/09/2025,2
10/09/2025,0
10/09/2025,2
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,3
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,2
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,2
10/09/2025,2
10/09/2025,3
10/09/2025,3
10/09/2025,0
10/09/2025,1
10/09/2025,3
10/09/2025,1
10/09/2025,3
10/09/2025,0
10/09/2025,2
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,2
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,2
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,5
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,2
10/09/2025,0
10/09/2025,0
10/09/2025,3
10/09/2025,0
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,0
10/09/2025,1
10/09/2025,1
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,0
10/09/2025,1
10/09/2025,2
10/09/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,2
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,2
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,3
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,3
10/10/2025,2
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,2
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,2
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,2
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,2
10/10/2025,2
10/10/2025,3
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,3
10/10/2025,2
10/10/2025,3
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,3
10/10/2025,0
10/10/2025,1
10/10/2025,2
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,2
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,2
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,2
10/10/2025,1
10/10/2025,0
10/10/2025,3
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,2
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,2
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,2
10/10/2025,1
10/10/2025,0
10/10/2025,0
10/10/2025,0
10/10/2025,1
10/10/2025,1
10/10/2025,0
10/10/2025,1
10/10/2025,2
10/10/2025,4
10/11/2025,0
10/11/2025,0
10/11/2025,1
10/11/2025,0
10/11/2025,0
10/11/2025,0
10/11/2025,1
10/11/2025,0
10/11/2025,1
10/11/2025,0
10/11/2025,0
10/11/2025,0
10/11/2025,0
10/11/2025,2
10/11/2025,2
10/11/2025,1
10/11/2025,0
10/11/2025,0
10/11/2025,1
10/11/2025,2
10/11/2025,1
10/11/2025,1
10/11/2025,1
10/11/2025,0
10/11/2025,1
10/11/2025,1
10/11/2025,0
10/11/2025,0
10/11/2025,1
10/11/2025,0
10/11/2025,5
10/11/2025,0
10/11/2025,4
10/11/2025,0
10/11/2025,1
10/11/2025,1
10/11/2025,0
10/11/2025,0
10/11/2025,0
10/11/2025,0
10/11/2025,0
10/11/2025,0
10/11/2025,1
10/11/2025,0
10/11/2025,0
10/11/2025,2
10/11/2025,0
10/11/2025,0
10/11/2025,1
10/11/2025,0
10/11/2025,1
10/11/2025,2
10/11/2025,0
10/11/2025,1
10/11/2025,0
10/11/2025,0
10/11/2025,0
10/11/2025,1
10/11/2025,1
10/11/2025,0
10/11/2025,1
10/11/2025,0
10/11/2025,0
10/11/2025,1
10/11/2025,1
10/11/2025,0
10/11/2025,1
10/11/2025,0
10/11/2025,1
10/11/2025,1
10/11/2025,1
10/11/2025,0
10/11/2025,1
10/11/2025,1
10/11/2025,1
10/11/2025,1
10/11/2025,1
10/11/2025,2
